date,name,category,value
2020-06-27,東京都,none,3
2020-06-27,非公表,none,48
2020-06-27,神奈川県,none,2
2020-06-27,中国武漢市,none,1
2020-06-27,根室振興局管内,none,2
2020-06-27,日高振興局管内,none,3
2020-06-27,檜山振興局管内,none,4
2020-06-27,留萌振興局管内,none,4
2020-06-27,石狩振興局管内,none,907
2020-06-27,渡島総合振興局管内,none,12
2020-06-27,胆振総合振興局管内,none,18
2020-06-27,釧路総合振興局管内,none,20
2020-06-27,十勝総合振興局管内,none,3
2020-06-27,上川総合振興局管内,none,40
2020-06-27,後志総合振興局管内,none,44
2020-06-27,空知総合振興局管内,none,44
2020-06-27,宗谷総合振興局管内,none,5
2020-06-27,オホーツク総合振興局管内,none,59
2020-06-28,京都府,none,1
2020-06-28,大阪府,none,1
2020-06-28,茨城県,none,1
2020-06-28,東京都,none,3
2020-06-28,非公表,none,48
2020-06-28,神奈川県,none,2
2020-06-28,中国武漢市,none,1
2020-06-28,根室振興局管内,none,2
2020-06-28,日高振興局管内,none,3
2020-06-28,檜山振興局管内,none,4
2020-06-28,留萌振興局管内,none,4
2020-06-28,石狩振興局管内,none,910
2020-06-28,渡島総合振興局管内,none,12
2020-06-28,胆振総合振興局管内,none,18
2020-06-28,釧路総合振興局管内,none,20
2020-06-28,十勝総合振興局管内,none,3
2020-06-28,上川総合振興局管内,none,40
2020-06-28,空知総合振興局管内,none,44
2020-06-28,宗谷総合振興局管内,none,5
2020-06-28,後志総合振興局管内,none,58
2020-06-28,オホーツク総合振興局管内,none,59
2020-06-29,京都府,none,1
2020-06-29,大阪府,none,1
2020-06-29,茨城県,none,1
2020-06-29,東京都,none,3
2020-06-29,非公表,none,48
2020-06-29,神奈川県,none,2
2020-06-29,中国武漢市,none,1
2020-06-29,根室振興局管内,none,2
2020-06-29,日高振興局管内,none,3
2020-06-29,檜山振興局管内,none,4
2020-06-29,留萌振興局管内,none,4
2020-06-29,石狩振興局管内,none,918
2020-06-29,渡島総合振興局管内,none,12
2020-06-29,胆振総合振興局管内,none,18
2020-06-29,釧路総合振興局管内,none,20
2020-06-29,十勝総合振興局管内,none,3
2020-06-29,上川総合振興局管内,none,40
2020-06-29,空知総合振興局管内,none,44
2020-06-29,宗谷総合振興局管内,none,5
2020-06-29,後志総合振興局管内,none,61
2020-06-29,オホーツク総合振興局管内,none,59
2020-06-30,京都府,none,1
2020-06-30,大阪府,none,1
2020-06-30,茨城県,none,1
2020-06-30,東京都,none,3
2020-06-30,非公表,none,48
2020-06-30,神奈川県,none,2
2020-06-30,中国武漢市,none,1
2020-06-30,根室振興局管内,none,2
2020-06-30,日高振興局管内,none,3
2020-06-30,檜山振興局管内,none,4
2020-06-30,留萌振興局管内,none,4
2020-06-30,石狩振興局管内,none,930
2020-06-30,渡島総合振興局管内,none,12
2020-06-30,胆振総合振興局管内,none,18
2020-06-30,釧路総合振興局管内,none,20
2020-06-30,十勝総合振興局管内,none,4
2020-06-30,上川総合振興局管内,none,40
2020-06-30,空知総合振興局管内,none,44
2020-06-30,宗谷総合振興局管内,none,5
2020-06-30,後志総合振興局管内,none,61
2020-06-30,オホーツク総合振興局管内,none,59
2020-07-01,京都府,none,1
2020-07-01,大阪府,none,1
2020-07-01,茨城県,none,1
2020-07-01,東京都,none,3
2020-07-01,非公表,none,48
2020-07-01,神奈川県,none,2
2020-07-01,中国武漢市,none,1
2020-07-01,根室振興局管内,none,2
2020-07-01,日高振興局管内,none,3
2020-07-01,檜山振興局管内,none,4
2020-07-01,留萌振興局管内,none,4
2020-07-01,石狩振興局管内,none,931
2020-07-01,渡島総合振興局管内,none,12
2020-07-01,胆振総合振興局管内,none,18
2020-07-01,釧路総合振興局管内,none,20
2020-07-01,上川総合振興局管内,none,40
2020-07-01,空知総合振興局管内,none,44
2020-07-01,宗谷総合振興局管内,none,5
2020-07-01,十勝総合振興局管内,none,6
2020-07-01,後志総合振興局管内,none,62
2020-07-01,オホーツク総合振興局管内,none,59
2020-07-02,京都府,none,1
2020-07-02,大阪府,none,1
2020-07-02,茨城県,none,1
2020-07-02,東京都,none,3
2020-07-02,非公表,none,48
2020-07-02,神奈川県,none,2
2020-07-02,中国武漢市,none,1
2020-07-02,根室振興局管内,none,2
2020-07-02,日高振興局管内,none,3
2020-07-02,檜山振興局管内,none,4
2020-07-02,留萌振興局管内,none,4
2020-07-02,石狩振興局管内,none,934
2020-07-02,渡島総合振興局管内,none,12
2020-07-02,胆振総合振興局管内,none,18
2020-07-02,釧路総合振興局管内,none,20
2020-07-02,上川総合振興局管内,none,40
2020-07-02,空知総合振興局管内,none,44
2020-07-02,宗谷総合振興局管内,none,5
2020-07-02,後志総合振興局管内,none,64
2020-07-02,十勝総合振興局管内,none,9
2020-07-02,オホーツク総合振興局管内,none,59
2020-07-04,京都府,none,1
2020-07-04,大阪府,none,1
2020-07-04,茨城県,none,1
2020-07-04,東京都,none,3
2020-07-04,非公表,none,48
2020-07-04,神奈川県,none,2
2020-07-04,中国武漢市,none,1
2020-07-04,根室振興局管内,none,2
2020-07-04,日高振興局管内,none,3
2020-07-04,檜山振興局管内,none,4
2020-07-04,留萌振興局管内,none,4
2020-07-04,石狩振興局管内,none,934
2020-07-04,渡島総合振興局管内,none,12
2020-07-04,胆振総合振興局管内,none,18
2020-07-04,釧路総合振興局管内,none,20
2020-07-04,上川総合振興局管内,none,40
2020-07-04,空知総合振興局管内,none,44
2020-07-04,宗谷総合振興局管内,none,5
2020-07-04,後志総合振興局管内,none,65
2020-07-04,十勝総合振興局管内,none,9
2020-07-04,オホーツク総合振興局管内,none,59
2020-07-05,京都府,none,1
2020-07-05,大阪府,none,1
2020-07-05,茨城県,none,1
2020-07-05,東京都,none,3
2020-07-05,非公表,none,48
2020-07-05,神奈川県,none,2
2020-07-05,中国武漢市,none,1
2020-07-05,根室振興局管内,none,2
2020-07-05,日高振興局管内,none,3
2020-07-05,檜山振興局管内,none,4
2020-07-05,留萌振興局管内,none,4
2020-07-05,石狩振興局管内,none,934
2020-07-05,渡島総合振興局管内,none,12
2020-07-05,胆振総合振興局管内,none,18
2020-07-05,釧路総合振興局管内,none,20
2020-07-05,上川総合振興局管内,none,40
2020-07-05,空知総合振興局管内,none,45
2020-07-05,宗谷総合振興局管内,none,5
2020-07-05,後志総合振興局管内,none,65
2020-07-05,十勝総合振興局管内,none,9
2020-07-05,オホーツク総合振興局管内,none,59
2020-07-07,京都府,none,1
2020-07-07,大阪府,none,1
2020-07-07,茨城県,none,1
2020-07-07,東京都,none,3
2020-07-07,非公表,none,48
2020-07-07,神奈川県,none,2
2020-07-07,中国武漢市,none,1
2020-07-07,根室振興局管内,none,2
2020-07-07,日高振興局管内,none,3
2020-07-07,檜山振興局管内,none,4
2020-07-07,留萌振興局管内,none,4
2020-07-07,石狩振興局管内,none,935
2020-07-07,渡島総合振興局管内,none,12
2020-07-07,胆振総合振興局管内,none,18
2020-07-07,釧路総合振興局管内,none,20
2020-07-07,上川総合振興局管内,none,40
2020-07-07,空知総合振興局管内,none,45
2020-07-07,宗谷総合振興局管内,none,5
2020-07-07,後志総合振興局管内,none,65
2020-07-07,十勝総合振興局管内,none,9
2020-07-07,オホーツク総合振興局管内,none,59
2020-07-08,京都府,none,1
2020-07-08,大阪府,none,1
2020-07-08,茨城県,none,1
2020-07-08,東京都,none,3
2020-07-08,非公表,none,48
2020-07-08,神奈川県,none,2
2020-07-08,中国武漢市,none,1
2020-07-08,根室振興局管内,none,2
2020-07-08,日高振興局管内,none,3
2020-07-08,檜山振興局管内,none,4
2020-07-08,留萌振興局管内,none,4
2020-07-08,石狩振興局管内,none,938
2020-07-08,十勝総合振興局管内,none,10
2020-07-08,渡島総合振興局管内,none,12
2020-07-08,胆振総合振興局管内,none,18
2020-07-08,釧路総合振興局管内,none,20
2020-07-08,上川総合振興局管内,none,40
2020-07-08,空知総合振興局管内,none,45
2020-07-08,宗谷総合振興局管内,none,5
2020-07-08,後志総合振興局管内,none,65
2020-07-08,オホーツク総合振興局管内,none,59
2020-07-09,京都府,none,1
2020-07-09,大阪府,none,1
2020-07-09,茨城県,none,1
2020-07-09,東京都,none,3
2020-07-09,非公表,none,48
2020-07-09,神奈川県,none,2
2020-07-09,中国武漢市,none,1
2020-07-09,根室振興局管内,none,2
2020-07-09,日高振興局管内,none,3
2020-07-09,檜山振興局管内,none,4
2020-07-09,留萌振興局管内,none,4
2020-07-09,石狩振興局管内,none,938
2020-07-09,十勝総合振興局管内,none,10
2020-07-09,渡島総合振興局管内,none,12
2020-07-09,胆振総合振興局管内,none,19
2020-07-09,釧路総合振興局管内,none,20
2020-07-09,上川総合振興局管内,none,40
2020-07-09,空知総合振興局管内,none,45
2020-07-09,宗谷総合振興局管内,none,5
2020-07-09,後志総合振興局管内,none,65
2020-07-09,オホーツク総合振興局管内,none,59
2020-07-10,京都府,none,1
2020-07-10,大阪府,none,1
2020-07-10,茨城県,none,1
2020-07-10,東京都,none,3
2020-07-10,非公表,none,49
2020-07-10,神奈川県,none,2
2020-07-10,中国武漢市,none,1
2020-07-10,根室振興局管内,none,2
2020-07-10,日高振興局管内,none,3
2020-07-10,檜山振興局管内,none,4
2020-07-10,留萌振興局管内,none,4
2020-07-10,石狩振興局管内,none,942
2020-07-10,十勝総合振興局管内,none,11
2020-07-10,渡島総合振興局管内,none,12
2020-07-10,胆振総合振興局管内,none,19
2020-07-10,釧路総合振興局管内,none,20
2020-07-10,上川総合振興局管内,none,40
2020-07-10,空知総合振興局管内,none,45
2020-07-10,宗谷総合振興局管内,none,5
2020-07-10,後志総合振興局管内,none,65
2020-07-10,オホーツク総合振興局管内,none,59
2020-07-11,京都府,none,1
2020-07-11,大阪府,none,1
2020-07-11,茨城県,none,1
2020-07-11,東京都,none,3
2020-07-11,非公表,none,49
2020-07-11,神奈川県,none,2
2020-07-11,中国武漢市,none,1
2020-07-11,根室振興局管内,none,2
2020-07-11,日高振興局管内,none,3
2020-07-11,檜山振興局管内,none,4
2020-07-11,留萌振興局管内,none,4
2020-07-11,石狩振興局管内,none,942
2020-07-11,十勝総合振興局管内,none,12
2020-07-11,渡島総合振興局管内,none,12
2020-07-11,胆振総合振興局管内,none,19
2020-07-11,釧路総合振興局管内,none,20
2020-07-11,上川総合振興局管内,none,40
2020-07-11,空知総合振興局管内,none,45
2020-07-11,宗谷総合振興局管内,none,5
2020-07-11,後志総合振興局管内,none,65
2020-07-11,オホーツク総合振興局管内,none,59
2020-07-12,京都府,none,1
2020-07-12,大阪府,none,1
2020-07-12,茨城県,none,1
2020-07-12,東京都,none,3
2020-07-12,非公表,none,49
2020-07-12,神奈川県,none,2
2020-07-12,中国武漢市,none,1
2020-07-12,根室振興局管内,none,2
2020-07-12,日高振興局管内,none,3
2020-07-12,檜山振興局管内,none,4
2020-07-12,留萌振興局管内,none,4
2020-07-12,石狩振興局管内,none,946
2020-07-12,十勝総合振興局管内,none,12
2020-07-12,渡島総合振興局管内,none,12
2020-07-12,胆振総合振興局管内,none,19
2020-07-12,釧路総合振興局管内,none,20
2020-07-12,上川総合振興局管内,none,40
2020-07-12,空知総合振興局管内,none,45
2020-07-12,宗谷総合振興局管内,none,5
2020-07-12,後志総合振興局管内,none,65
2020-07-12,オホーツク総合振興局管内,none,59
2020-07-13,京都府,none,1
2020-07-13,大阪府,none,1
2020-07-13,茨城県,none,1
2020-07-13,東京都,none,3
2020-07-13,非公表,none,49
2020-07-13,神奈川県,none,2
2020-07-13,中国武漢市,none,1
2020-07-13,根室振興局管内,none,2
2020-07-13,日高振興局管内,none,3
2020-07-13,檜山振興局管内,none,4
2020-07-13,留萌振興局管内,none,4
2020-07-13,石狩振興局管内,none,948
2020-07-13,十勝総合振興局管内,none,12
2020-07-13,渡島総合振興局管内,none,12
2020-07-13,胆振総合振興局管内,none,19
2020-07-13,釧路総合振興局管内,none,20
2020-07-13,上川総合振興局管内,none,40
2020-07-13,空知総合振興局管内,none,45
2020-07-13,宗谷総合振興局管内,none,5
2020-07-13,後志総合振興局管内,none,65
2020-07-13,オホーツク総合振興局管内,none,59
2020-07-14,京都府,none,1
2020-07-14,大阪府,none,1
2020-07-14,茨城県,none,1
2020-07-14,東京都,none,4
2020-07-14,非公表,none,49
2020-07-14,神奈川県,none,2
2020-07-14,中国武漢市,none,1
2020-07-14,根室振興局管内,none,2
2020-07-14,日高振興局管内,none,3
2020-07-14,檜山振興局管内,none,4
2020-07-14,留萌振興局管内,none,4
2020-07-14,石狩振興局管内,none,955
2020-07-14,十勝総合振興局管内,none,12
2020-07-14,渡島総合振興局管内,none,12
2020-07-14,胆振総合振興局管内,none,19
2020-07-14,釧路総合振興局管内,none,20
2020-07-14,上川総合振興局管内,none,40
2020-07-14,空知総合振興局管内,none,45
2020-07-14,宗谷総合振興局管内,none,5
2020-07-14,後志総合振興局管内,none,65
2020-07-14,オホーツク総合振興局管内,none,59
2020-07-15,京都府,none,1
2020-07-15,大阪府,none,1
2020-07-15,茨城県,none,1
2020-07-15,東京都,none,4
2020-07-15,非公表,none,50
2020-07-15,神奈川県,none,2
2020-07-15,中国武漢市,none,1
2020-07-15,根室振興局管内,none,2
2020-07-15,日高振興局管内,none,3
2020-07-15,檜山振興局管内,none,4
2020-07-15,留萌振興局管内,none,4
2020-07-15,石狩振興局管内,none,967
2020-07-15,十勝総合振興局管内,none,12
2020-07-15,渡島総合振興局管内,none,12
2020-07-15,胆振総合振興局管内,none,19
2020-07-15,釧路総合振興局管内,none,20
2020-07-15,上川総合振興局管内,none,40
2020-07-15,空知総合振興局管内,none,45
2020-07-15,宗谷総合振興局管内,none,5
2020-07-15,後志総合振興局管内,none,65
2020-07-15,オホーツク総合振興局管内,none,59
2020-07-16,京都府,none,1
2020-07-16,大阪府,none,1
2020-07-16,茨城県,none,1
2020-07-16,東京都,none,4
2020-07-16,非公表,none,51
2020-07-16,神奈川県,none,2
2020-07-16,中国武漢市,none,1
2020-07-16,根室振興局管内,none,2
2020-07-16,日高振興局管内,none,3
2020-07-16,檜山振興局管内,none,4
2020-07-16,留萌振興局管内,none,4
2020-07-16,石狩振興局管内,none,970
2020-07-16,十勝総合振興局管内,none,12
2020-07-16,渡島総合振興局管内,none,12
2020-07-16,胆振総合振興局管内,none,20
2020-07-16,釧路総合振興局管内,none,21
2020-07-16,上川総合振興局管内,none,40
2020-07-16,空知総合振興局管内,none,45
2020-07-16,宗谷総合振興局管内,none,5
2020-07-16,後志総合振興局管内,none,65
2020-07-16,オホーツク総合振興局管内,none,59
2020-07-17,京都府,none,1
2020-07-17,大阪府,none,1
2020-07-17,茨城県,none,1
2020-07-17,東京都,none,4
2020-07-17,非公表,none,51
2020-07-17,神奈川県,none,2
2020-07-17,中国武漢市,none,1
2020-07-17,根室振興局管内,none,2
2020-07-17,日高振興局管内,none,3
2020-07-17,檜山振興局管内,none,4
2020-07-17,留萌振興局管内,none,4
2020-07-17,石狩振興局管内,none,972
2020-07-17,十勝総合振興局管内,none,12
2020-07-17,渡島総合振興局管内,none,12
2020-07-17,胆振総合振興局管内,none,20
2020-07-17,釧路総合振興局管内,none,21
2020-07-17,上川総合振興局管内,none,40
2020-07-17,空知総合振興局管内,none,45
2020-07-17,宗谷総合振興局管内,none,5
2020-07-17,後志総合振興局管内,none,65
2020-07-17,オホーツク総合振興局管内,none,60
2020-07-18,京都府,none,1
2020-07-18,大阪府,none,1
2020-07-18,茨城県,none,1
2020-07-18,東京都,none,4
2020-07-18,非公表,none,52
2020-07-18,神奈川県,none,2
2020-07-18,中国武漢市,none,1
2020-07-18,根室振興局管内,none,2
2020-07-18,日高振興局管内,none,3
2020-07-18,檜山振興局管内,none,4
2020-07-18,留萌振興局管内,none,4
2020-07-18,石狩振興局管内,none,982
2020-07-18,十勝総合振興局管内,none,12
